"","lag_ar","lag_ma","lag_arch","lag_garch","AIC","BIC","type_model","type_dist","model_name"
"221",1,2,5,1,-9.40854096865991,-9.36150368625322,"sGARCH","norm","ARMA(1,2)+sGARCH(5,1) norm"
"222",1,2,5,2,-9.42051013508578,-9.36919673609667,"sGARCH","norm","ARMA(1,2)+sGARCH(5,2) norm"
"223",1,2,5,3,-9.41887578576265,-9.36328627019111,"sGARCH","norm","ARMA(1,2)+sGARCH(5,3) norm"
"224",1,2,5,4,-9.42261533748338,-9.36274970532941,"sGARCH","norm","ARMA(1,2)+sGARCH(5,4) norm"
"225",1,2,5,5,-9.42152112250885,-9.35737937377245,"sGARCH","norm","ARMA(1,2)+sGARCH(5,5) norm"
"226",1,3,1,1,-9.40956450943275,-9.37535557677334,"sGARCH","norm","ARMA(1,3)+sGARCH(1,1) norm"
"227",1,3,1,2,-9.42659765894932,-9.38811260970748,"sGARCH","norm","ARMA(1,3)+sGARCH(1,2) norm"
"228",1,3,1,3,-9.42500786148656,-9.3822466956623,"sGARCH","norm","ARMA(1,3)+sGARCH(1,3) norm"
"229",1,3,1,4,-9.42962146236841,-9.38258417996172,"sGARCH","norm","ARMA(1,3)+sGARCH(1,4) norm"
"230",1,3,1,5,-9.42826972377157,-9.37695632478246,"sGARCH","norm","ARMA(1,3)+sGARCH(1,5) norm"
"231",1,3,2,1,-9.40799171473937,-9.36950666549753,"sGARCH","norm","ARMA(1,3)+sGARCH(2,1) norm"
"232",1,3,2,2,-9.42486501902301,-9.38210385319875,"sGARCH","norm","ARMA(1,3)+sGARCH(2,2) norm"
"233",1,3,2,3,-9.42320953415021,-9.37617225174352,"sGARCH","norm","ARMA(1,3)+sGARCH(2,3) norm"
"234",1,3,2,4,-9.42793851252907,-9.37662511353995,"sGARCH","norm","ARMA(1,3)+sGARCH(2,4) norm"
"235",1,3,2,5,-9.42658604454535,-9.37099652897381,"sGARCH","norm","ARMA(1,3)+sGARCH(2,5) norm"
"236",1,3,3,1,-9.40630826774177,-9.36354710191751,"sGARCH","norm","ARMA(1,3)+sGARCH(3,1) norm"
"237",1,3,3,2,-9.42319506891702,-9.37615778651033,"sGARCH","norm","ARMA(1,3)+sGARCH(3,2) norm"
"238",1,3,3,3,-9.42159469865468,-9.37028129966556,"sGARCH","norm","ARMA(1,3)+sGARCH(3,3) norm"
"239",1,3,3,4,-9.42625503011872,-9.37066551454718,"sGARCH","norm","ARMA(1,3)+sGARCH(3,4) norm"
"240",1,3,3,5,-9.42490243189741,-9.36503679974344,"sGARCH","norm","ARMA(1,3)+sGARCH(3,5) norm"
"241",1,3,4,1,-9.40422807058458,-9.35719078817789,"sGARCH","norm","ARMA(1,3)+sGARCH(4,1) norm"
"242",1,3,4,2,-9.42105961361001,-9.36974621462089,"sGARCH","norm","ARMA(1,3)+sGARCH(4,2) norm"
"243",1,3,4,3,-9.41947713379672,-9.36388761822518,"sGARCH","norm","ARMA(1,3)+sGARCH(4,3) norm"
"244",1,3,4,4,-9.42457798399411,-9.36471235184014,"sGARCH","norm","ARMA(1,3)+sGARCH(4,4) norm"
"245",1,3,4,5,-9.42882370689247,-9.36468195815608,"sGARCH","norm","ARMA(1,3)+sGARCH(4,5) norm"
"246",1,3,5,1,-9.40854771754796,-9.35723431855885,"sGARCH","norm","ARMA(1,3)+sGARCH(5,1) norm"
"247",1,3,5,2,-9.41988187403914,-9.3642923584676,"sGARCH","norm","ARMA(1,3)+sGARCH(5,2) norm"
"248",1,3,5,3,-9.41819435758214,-9.35832872542817,"sGARCH","norm","ARMA(1,3)+sGARCH(5,3) norm"
"249",1,3,5,4,-9.42235620896667,-9.35821446023027,"sGARCH","norm","ARMA(1,3)+sGARCH(5,4) norm"
"250",1,3,5,5,-9.42161818265992,-9.3532003173411,"sGARCH","norm","ARMA(1,3)+sGARCH(5,5) norm"
"251",1,4,1,1,NA,NA,"sGARCH","norm","ARMA(1,4)+sGARCH(1,1) norm"
"252",1,4,1,2,NA,NA,"sGARCH","norm","ARMA(1,4)+sGARCH(1,2) norm"
"253",1,4,1,3,-9.4267536318179,-9.37971634941121,"sGARCH","norm","ARMA(1,4)+sGARCH(1,3) norm"
"254",1,4,1,4,-9.43182948775907,-9.38051608876995,"sGARCH","norm","ARMA(1,4)+sGARCH(1,4) norm"
"255",1,4,1,5,-9.43217715132816,-9.37658763575662,"sGARCH","norm","ARMA(1,4)+sGARCH(1,5) norm"
"256",1,4,2,1,-9.40976561521103,-9.36700444938677,"sGARCH","norm","ARMA(1,4)+sGARCH(2,1) norm"
"257",1,4,2,2,-9.42662851063766,-9.37959122823097,"sGARCH","norm","ARMA(1,4)+sGARCH(2,2) norm"
"258",1,4,2,3,-9.42506298283474,-9.37374958384563,"sGARCH","norm","ARMA(1,4)+sGARCH(2,3) norm"
"259",1,4,2,4,-9.43014575097855,-9.37455623540701,"sGARCH","norm","ARMA(1,4)+sGARCH(2,4) norm"
"260",1,4,2,5,-9.43049206853009,-9.37062643637612,"sGARCH","norm","ARMA(1,4)+sGARCH(2,5) norm"
"261",1,4,3,1,-9.40478311656738,-9.35774583416069,"sGARCH","norm","ARMA(1,4)+sGARCH(3,1) norm"
"262",1,4,3,2,-9.42493778925626,-9.37362439026714,"sGARCH","norm","ARMA(1,4)+sGARCH(3,2) norm"
"263",1,4,3,3,-9.42337952177623,-9.36779000620469,"sGARCH","norm","ARMA(1,4)+sGARCH(3,3) norm"
"264",1,4,3,4,-9.4284733112074,-9.36860767905343,"sGARCH","norm","ARMA(1,4)+sGARCH(3,4) norm"
"265",1,4,3,5,-9.4338749752145,-9.36973322647811,"sGARCH","norm","ARMA(1,4)+sGARCH(3,5) norm"
"266",1,4,4,1,-9.40316552081319,-9.35185212182407,"sGARCH","norm","ARMA(1,4)+sGARCH(4,1) norm"
"267",1,4,4,2,-9.42325371570655,-9.36766420013501,"sGARCH","norm","ARMA(1,4)+sGARCH(4,2) norm"
"268",1,4,4,3,-9.42170654185971,-9.36184090970574,"sGARCH","norm","ARMA(1,4)+sGARCH(4,3) norm"
"269",1,4,4,4,-9.42677910681914,-9.36263735808275,"sGARCH","norm","ARMA(1,4)+sGARCH(4,4) norm"
"270",1,4,4,5,-9.43218491211297,-9.36376704679415,"sGARCH","norm","ARMA(1,4)+sGARCH(4,5) norm"
"271",1,4,5,1,-9.4097859880112,-9.35419647243966,"sGARCH","norm","ARMA(1,4)+sGARCH(5,1) norm"
"272",1,4,5,2,-9.41874474780766,-9.35887911565369,"sGARCH","norm","ARMA(1,4)+sGARCH(5,2) norm"
"273",1,4,5,3,-9.4170458363865,-9.35290408765011,"sGARCH","norm","ARMA(1,4)+sGARCH(5,3) norm"
"274",1,4,5,4,-9.4246902509916,-9.35627238567278,"sGARCH","norm","ARMA(1,4)+sGARCH(5,4) norm"
"275",1,4,5,5,-9.43175347740945,-9.3590594955082,"sGARCH","norm","ARMA(1,4)+sGARCH(5,5) norm"
"276",1,5,1,1,-9.41025098433324,-9.36748981850898,"sGARCH","norm","ARMA(1,5)+sGARCH(1,1) norm"
"277",1,5,1,2,NA,NA,"sGARCH","norm","ARMA(1,5)+sGARCH(1,2) norm"
"278",1,5,1,3,-9.42446743245899,-9.37315403346988,"sGARCH","norm","ARMA(1,5)+sGARCH(1,3) norm"
"279",1,5,1,4,-9.42910321460047,-9.37351369902893,"sGARCH","norm","ARMA(1,5)+sGARCH(1,4) norm"
"280",1,5,1,5,-9.42974239603099,-9.36987676387703,"sGARCH","norm","ARMA(1,5)+sGARCH(1,5) norm"
"281",1,5,2,1,-9.40847914603456,-9.36144186362787,"sGARCH","norm","ARMA(1,5)+sGARCH(2,1) norm"
"282",1,5,2,2,-9.4241258473642,-9.37281244837508,"sGARCH","norm","ARMA(1,5)+sGARCH(2,2) norm"
"283",1,5,2,3,-9.42278373792026,-9.36719422234872,"sGARCH","norm","ARMA(1,5)+sGARCH(2,3) norm"
"284",1,5,2,4,-9.42743162555952,-9.36756599340555,"sGARCH","norm","ARMA(1,5)+sGARCH(2,4) norm"
"285",1,5,2,5,-9.42805946738626,-9.36391771864986,"sGARCH","norm","ARMA(1,5)+sGARCH(2,5) norm"
"286",1,5,3,1,-9.40663500058132,-9.3553216015922,"sGARCH","norm","ARMA(1,5)+sGARCH(3,1) norm"
"287",1,5,3,2,-9.42263304587761,-9.36704353030607,"sGARCH","norm","ARMA(1,5)+sGARCH(3,2) norm"
"288",1,5,3,3,-9.42109909116843,-9.36123345901446,"sGARCH","norm","ARMA(1,5)+sGARCH(3,3) norm"
"289",1,5,3,4,-9.42573682762551,-9.36159507888912,"sGARCH","norm","ARMA(1,5)+sGARCH(3,4) norm"
"290",1,5,3,5,-9.43168233808621,-9.36326447276739,"sGARCH","norm","ARMA(1,5)+sGARCH(3,5) norm"
"291",1,5,4,1,-9.40410153776283,-9.34851202219129,"sGARCH","norm","ARMA(1,5)+sGARCH(4,1) norm"
"292",1,5,4,2,-9.42094967680979,-9.36108404465582,"sGARCH","norm","ARMA(1,5)+sGARCH(4,2) norm"
"293",1,5,4,3,-9.41941820402188,-9.35527645528548,"sGARCH","norm","ARMA(1,5)+sGARCH(4,3) norm"
"294",1,5,4,4,-9.42405296887956,-9.35563510356074,"sGARCH","norm","ARMA(1,5)+sGARCH(4,4) norm"
"295",1,5,4,5,-9.42999777237105,-9.3573037904698,"sGARCH","norm","ARMA(1,5)+sGARCH(4,5) norm"
"296",1,5,5,1,-9.41002552632,-9.35015989416604,"sGARCH","norm","ARMA(1,5)+sGARCH(5,1) norm"
"297",1,5,5,2,-9.42047362430892,-9.35633187557253,"sGARCH","norm","ARMA(1,5)+sGARCH(5,2) norm"
"298",1,5,5,3,-9.41878876998295,-9.35037090466413,"sGARCH","norm","ARMA(1,5)+sGARCH(5,3) norm"
"299",1,5,5,4,-9.42266966205557,-9.34997568015432,"sGARCH","norm","ARMA(1,5)+sGARCH(5,4) norm"
"300",1,5,5,5,-9.42961774328097,-9.3526476447973,"sGARCH","norm","ARMA(1,5)+sGARCH(5,5) norm"
"301",2,0,1,1,NA,NA,"sGARCH","norm","ARMA(2,0)+sGARCH(1,1) norm"
"302",2,0,1,2,-9.42887237991052,-9.39893956383353,"sGARCH","norm","ARMA(2,0)+sGARCH(1,2) norm"
"303",2,0,1,3,-9.42675268361794,-9.39254375095853,"sGARCH","norm","ARMA(2,0)+sGARCH(1,3) norm"
"304",2,0,1,4,-9.43100924435027,-9.39252419510844,"sGARCH","norm","ARMA(2,0)+sGARCH(1,4) norm"
"305",2,0,1,5,-9.42892676648154,-9.38616560065727,"sGARCH","norm","ARMA(2,0)+sGARCH(1,5) norm"
"306",2,0,2,1,-9.4074004989054,-9.37746768282842,"sGARCH","norm","ARMA(2,0)+sGARCH(2,1) norm"
"307",2,0,2,2,-9.42722813265112,-9.39301919999171,"sGARCH","norm","ARMA(2,0)+sGARCH(2,2) norm"
"308",2,0,2,3,-9.42438993560853,-9.38590488636669,"sGARCH","norm","ARMA(2,0)+sGARCH(2,3) norm"
"309",2,0,2,4,-9.42932027399598,-9.38655910817172,"sGARCH","norm","ARMA(2,0)+sGARCH(2,4) norm"
"310",2,0,2,5,-9.42719356165263,-9.38015627924594,"sGARCH","norm","ARMA(2,0)+sGARCH(2,5) norm"
"311",2,0,3,1,-9.40555055356168,-9.37134162090227,"sGARCH","norm","ARMA(2,0)+sGARCH(3,1) norm"
"312",2,0,3,2,-9.42500928632269,-9.38652423708085,"sGARCH","norm","ARMA(2,0)+sGARCH(3,2) norm"
"313",2,0,3,3,-9.42339203541322,-9.38063086958896,"sGARCH","norm","ARMA(2,0)+sGARCH(3,3) norm"
"314",2,0,3,4,-9.42763396098447,-9.38059667857778,"sGARCH","norm","ARMA(2,0)+sGARCH(3,4) norm"
"315",2,0,3,5,-9.42553841111968,-9.37422501213056,"sGARCH","norm","ARMA(2,0)+sGARCH(3,5) norm"
"316",2,0,4,1,-9.40320139246658,-9.36471634322474,"sGARCH","norm","ARMA(2,0)+sGARCH(4,1) norm"
"317",2,0,4,2,-9.42290362520226,-9.380142459378,"sGARCH","norm","ARMA(2,0)+sGARCH(4,2) norm"
"318",2,0,4,3,-9.42119740109749,-9.3741601186908,"sGARCH","norm","ARMA(2,0)+sGARCH(4,3) norm"
"319",2,0,4,4,-9.42595857368086,-9.37464517469174,"sGARCH","norm","ARMA(2,0)+sGARCH(4,4) norm"
"320",2,0,4,5,-9.42402672082169,-9.36843720525015,"sGARCH","norm","ARMA(2,0)+sGARCH(4,5) norm"
"321",2,0,5,1,-9.40582577226547,-9.3630646064412,"sGARCH","norm","ARMA(2,0)+sGARCH(5,1) norm"
"322",2,0,5,2,-9.42105348415428,-9.37401620174759,"sGARCH","norm","ARMA(2,0)+sGARCH(5,2) norm"
"323",2,0,5,3,-9.41937229030059,-9.36805889131147,"sGARCH","norm","ARMA(2,0)+sGARCH(5,3) norm"
"324",2,0,5,4,-9.42366795467012,-9.36807843909858,"sGARCH","norm","ARMA(2,0)+sGARCH(5,4) norm"
"325",2,0,5,5,-9.42238071783903,-9.36251508568507,"sGARCH","norm","ARMA(2,0)+sGARCH(5,5) norm"
"326",2,1,1,1,-9.41055685646444,-9.38062404038745,"sGARCH","norm","ARMA(2,1)+sGARCH(1,1) norm"
"327",2,1,1,2,-9.4274098149223,-9.39320088226289,"sGARCH","norm","ARMA(2,1)+sGARCH(1,2) norm"
"328",2,1,1,3,-9.42543909391619,-9.38695404467436,"sGARCH","norm","ARMA(2,1)+sGARCH(1,3) norm"
"329",2,1,1,4,-9.42948448459357,-9.3867233187693,"sGARCH","norm","ARMA(2,1)+sGARCH(1,4) norm"
"330",2,1,1,5,-9.42755603666563,-9.38051875425894,"sGARCH","norm","ARMA(2,1)+sGARCH(1,5) norm"
"331",2,1,2,1,-9.40861057600499,-9.37440164334558,"sGARCH","norm","ARMA(2,1)+sGARCH(2,1) norm"
"332",2,1,2,2,-9.42579651830515,-9.38731146906332,"sGARCH","norm","ARMA(2,1)+sGARCH(2,2) norm"
"333",2,1,2,3,-9.42370500868431,-9.38094384286005,"sGARCH","norm","ARMA(2,1)+sGARCH(2,3) norm"
"334",2,1,2,4,-9.42779165932089,-9.3807543769142,"sGARCH","norm","ARMA(2,1)+sGARCH(2,4) norm"
"335",2,1,2,5,-9.42585879887348,-9.37454539988437,"sGARCH","norm","ARMA(2,1)+sGARCH(2,5) norm"
"336",2,1,3,1,-9.40658802908263,-9.36810297984079,"sGARCH","norm","ARMA(2,1)+sGARCH(3,1) norm"
"337",2,1,3,2,-9.42369360993122,-9.38093244410696,"sGARCH","norm","ARMA(2,1)+sGARCH(3,2) norm"
"338",2,1,3,3,-9.42203208419516,-9.37499480178847,"sGARCH","norm","ARMA(2,1)+sGARCH(3,3) norm"
"339",2,1,3,4,-9.42610775441969,-9.37479435543057,"sGARCH","norm","ARMA(2,1)+sGARCH(3,4) norm"
"340",2,1,3,5,-9.42421031175284,-9.3686207961813,"sGARCH","norm","ARMA(2,1)+sGARCH(3,5) norm"
"341",2,1,4,1,-9.40441740627979,-9.36165624045552,"sGARCH","norm","ARMA(2,1)+sGARCH(4,1) norm"
"342",2,1,4,2,-9.42158587896181,-9.37454859655512,"sGARCH","norm","ARMA(2,1)+sGARCH(4,2) norm"
"343",2,1,4,3,-9.41990943489192,-9.3685960359028,"sGARCH","norm","ARMA(2,1)+sGARCH(4,3) norm"
"344",2,1,4,4,-9.42442725364161,-9.36883773807006,"sGARCH","norm","ARMA(2,1)+sGARCH(4,4) norm"
"345",2,1,4,5,-9.4227177684558,-9.36285213630183,"sGARCH","norm","ARMA(2,1)+sGARCH(4,5) norm"
"346",2,1,5,1,-9.40803069379833,-9.36099341139164,"sGARCH","norm","ARMA(2,1)+sGARCH(5,1) norm"
"347",2,1,5,2,-9.42035412859412,-9.369040729605,"sGARCH","norm","ARMA(2,1)+sGARCH(5,2) norm"
"348",2,1,5,3,-9.41859214333407,-9.36300262776253,"sGARCH","norm","ARMA(2,1)+sGARCH(5,3) norm"
"349",2,1,5,4,-9.42234773229754,-9.36248210014357,"sGARCH","norm","ARMA(2,1)+sGARCH(5,4) norm"
"350",2,1,5,5,-9.4211776101453,-9.3570358614089,"sGARCH","norm","ARMA(2,1)+sGARCH(5,5) norm"
"351",2,2,1,1,NA,NA,"sGARCH","norm","ARMA(2,2)+sGARCH(1,1) norm"
"352",2,2,1,2,-9.42517685825195,-9.38669180901012,"sGARCH","norm","ARMA(2,2)+sGARCH(1,2) norm"
"353",2,2,1,3,-9.42313594553002,-9.38037477970575,"sGARCH","norm","ARMA(2,2)+sGARCH(1,3) norm"
"354",2,2,1,4,-9.4267896125225,-9.37975233011581,"sGARCH","norm","ARMA(2,2)+sGARCH(1,4) norm"
"355",2,2,1,5,-9.4330865266115,-9.38177312762239,"sGARCH","norm","ARMA(2,2)+sGARCH(1,5) norm"
"356",2,2,2,1,-9.40725544717287,-9.36877039793103,"sGARCH","norm","ARMA(2,2)+sGARCH(2,1) norm"
"357",2,2,2,2,-9.42354531067437,-9.3807841448501,"sGARCH","norm","ARMA(2,2)+sGARCH(2,2) norm"
"358",2,2,2,3,-9.42589247045107,-9.37885518804438,"sGARCH","norm","ARMA(2,2)+sGARCH(2,3) norm"
"359",2,2,2,4,-9.4316351594281,-9.38032176043898,"sGARCH","norm","ARMA(2,2)+sGARCH(2,4) norm"
"360",2,2,2,5,-9.4314032341939,-9.37581371862236,"sGARCH","norm","ARMA(2,2)+sGARCH(2,5) norm"
"361",2,2,3,1,-9.40525942868025,-9.36249826285599,"sGARCH","norm","ARMA(2,2)+sGARCH(3,1) norm"
"362",2,2,3,2,-9.42145141990305,-9.37441413749636,"sGARCH","norm","ARMA(2,2)+sGARCH(3,2) norm"
"363",2,2,3,3,-9.42146289946267,-9.37014950047355,"sGARCH","norm","ARMA(2,2)+sGARCH(3,3) norm"
"364",2,2,3,4,-9.42995743617524,-9.3743679206037,"sGARCH","norm","ARMA(2,2)+sGARCH(3,4) norm"
"365",2,2,3,5,-9.43411433672278,-9.37424870456881,"sGARCH","norm","ARMA(2,2)+sGARCH(3,5) norm"
"366",2,2,4,1,-9.40722000979363,-9.36018272738694,"sGARCH","norm","ARMA(2,2)+sGARCH(4,1) norm"
"367",2,2,4,2,-9.41940839236324,-9.36809499337412,"sGARCH","norm","ARMA(2,2)+sGARCH(4,2) norm"
"368",2,2,4,3,-9.41932819893035,-9.36373868335881,"sGARCH","norm","ARMA(2,2)+sGARCH(4,3) norm"
"369",2,2,4,4,-9.42826042224824,-9.36839479009427,"sGARCH","norm","ARMA(2,2)+sGARCH(4,4) norm"
"370",2,2,4,5,-9.41986790183583,-9.35572615309943,"sGARCH","norm","ARMA(2,2)+sGARCH(4,5) norm"
"371",2,2,5,1,-9.40688641091356,-9.35557301192444,"sGARCH","norm","ARMA(2,2)+sGARCH(5,1) norm"
"372",2,2,5,2,-9.41787000909891,-9.36228049352737,"sGARCH","norm","ARMA(2,2)+sGARCH(5,2) norm"
"373",2,2,5,3,-9.41673597128079,-9.35687033912683,"sGARCH","norm","ARMA(2,2)+sGARCH(5,3) norm"
"374",2,2,5,4,-9.42600050941864,-9.36185876068225,"sGARCH","norm","ARMA(2,2)+sGARCH(5,4) norm"
"375",2,2,5,5,-9.43173964921011,-9.36332178389129,"sGARCH","norm","ARMA(2,2)+sGARCH(5,5) norm"
"376",2,3,1,1,NA,NA,"sGARCH","norm","ARMA(2,3)+sGARCH(1,1) norm"
"377",2,3,1,2,NA,NA,"sGARCH","norm","ARMA(2,3)+sGARCH(1,2) norm"
"378",2,3,1,3,-9.42336759296023,-9.37633031055354,"sGARCH","norm","ARMA(2,3)+sGARCH(1,3) norm"
"379",2,3,1,4,-9.43192125493084,-9.38060785594172,"sGARCH","norm","ARMA(2,3)+sGARCH(1,4) norm"
"380",2,3,1,5,-9.4294805005129,-9.37389098494136,"sGARCH","norm","ARMA(2,3)+sGARCH(1,5) norm"
"381",2,3,2,1,-9.40645454943854,-9.36369338361427,"sGARCH","norm","ARMA(2,3)+sGARCH(2,1) norm"
"382",2,3,2,2,-9.42598952007375,-9.37895223766706,"sGARCH","norm","ARMA(2,3)+sGARCH(2,2) norm"
"383",2,3,2,3,-9.42122115346438,-9.36990775447527,"sGARCH","norm","ARMA(2,3)+sGARCH(2,3) norm"
"384",2,3,2,4,-9.424792955355,-9.36920343978345,"sGARCH","norm","ARMA(2,3)+sGARCH(2,4) norm"
"385",2,3,2,5,-9.42973107299221,-9.36986544083824,"sGARCH","norm","ARMA(2,3)+sGARCH(2,5) norm"
"386",2,3,3,1,-9.40483502423425,-9.35779774182756,"sGARCH","norm","ARMA(2,3)+sGARCH(3,1) norm"
"387",2,3,3,2,-9.42430449186057,-9.37299109287145,"sGARCH","norm","ARMA(2,3)+sGARCH(3,2) norm"
"388",2,3,3,3,-9.4192273088813,-9.36363779330976,"sGARCH","norm","ARMA(2,3)+sGARCH(3,3) norm"
"389",2,3,3,4,-9.42855407957335,-9.36868844741938,"sGARCH","norm","ARMA(2,3)+sGARCH(3,4) norm"
"390",2,3,3,5,-9.42150358751172,-9.35736183877532,"sGARCH","norm","ARMA(2,3)+sGARCH(3,5) norm"
"391",2,3,4,1,-9.40270058367159,-9.35138718468248,"sGARCH","norm","ARMA(2,3)+sGARCH(4,1) norm"
"392",2,3,4,2,-9.42056110979384,-9.3649715942223,"sGARCH","norm","ARMA(2,3)+sGARCH(4,2) norm"
"393",2,3,4,3,-9.41781747094587,-9.3579518387919,"sGARCH","norm","ARMA(2,3)+sGARCH(4,3) norm"
"394",2,3,4,4,-9.42687713610065,-9.36273538736425,"sGARCH","norm","ARMA(2,3)+sGARCH(4,4) norm"
"395",2,3,4,5,-9.41994610117887,-9.35152823586005,"sGARCH","norm","ARMA(2,3)+sGARCH(4,5) norm"
"396",2,3,5,1,-9.40666808292279,-9.35107856735124,"sGARCH","norm","ARMA(2,3)+sGARCH(5,1) norm"
"397",2,3,5,2,-9.41828824280232,-9.35842261064835,"sGARCH","norm","ARMA(2,3)+sGARCH(5,2) norm"
"398",2,3,5,3,-9.41660737052736,-9.35246562179096,"sGARCH","norm","ARMA(2,3)+sGARCH(5,3) norm"
"399",2,3,5,4,-9.4245380756199,-9.35612021030108,"sGARCH","norm","ARMA(2,3)+sGARCH(5,4) norm"
"400",2,3,5,5,-9.43008299409792,-9.35738901219667,"sGARCH","norm","ARMA(2,3)+sGARCH(5,5) norm"
"401",2,4,1,1,-9.40919043788664,-9.36642927206238,"sGARCH","norm","ARMA(2,4)+sGARCH(1,1) norm"
"402",2,4,1,2,-9.42496920961779,-9.3779319272111,"sGARCH","norm","ARMA(2,4)+sGARCH(1,2) norm"
"403",2,4,1,3,-9.42343780843529,-9.37212440944618,"sGARCH","norm","ARMA(2,4)+sGARCH(1,3) norm"
"404",2,4,1,4,-9.43061437445063,-9.37502485887909,"sGARCH","norm","ARMA(2,4)+sGARCH(1,4) norm"
"405",2,4,1,5,-9.43088136458133,-9.37101573242736,"sGARCH","norm","ARMA(2,4)+sGARCH(1,5) norm"
"406",2,4,2,1,-9.40739822760028,-9.36036094519359,"sGARCH","norm","ARMA(2,4)+sGARCH(2,1) norm"
"407",2,4,2,2,-9.42523733172381,-9.37392393273469,"sGARCH","norm","ARMA(2,4)+sGARCH(2,2) norm"
"408",2,4,2,3,-9.42364770174371,-9.36805818617217,"sGARCH","norm","ARMA(2,4)+sGARCH(2,3) norm"
"409",2,4,2,4,-9.42893645226913,-9.36907082011516,"sGARCH","norm","ARMA(2,4)+sGARCH(2,4) norm"
"410",2,4,2,5,-9.42919167738499,-9.3650499286486,"sGARCH","norm","ARMA(2,4)+sGARCH(2,5) norm"
"411",2,4,3,1,-9.40570296432958,-9.35438956534046,"sGARCH","norm","ARMA(2,4)+sGARCH(3,1) norm"
"412",2,4,3,2,-9.42352604139124,-9.3679365258197,"sGARCH","norm","ARMA(2,4)+sGARCH(3,2) norm"
"413",2,4,3,3,-9.42198785712956,-9.36212222497559,"sGARCH","norm","ARMA(2,4)+sGARCH(3,3) norm"
"414",2,4,3,4,-9.42725766885476,-9.36311592011837,"sGARCH","norm","ARMA(2,4)+sGARCH(3,4) norm"
"415",2,4,3,5,-9.43245030345696,-9.36403243813814,"sGARCH","norm","ARMA(2,4)+sGARCH(3,5) norm"
"416",2,4,4,1,-9.40407109157674,-9.3484815760052,"sGARCH","norm","ARMA(2,4)+sGARCH(4,1) norm"
"417",2,4,4,2,-9.42184802609945,-9.36198239394548,"sGARCH","norm","ARMA(2,4)+sGARCH(4,2) norm"
"418",2,4,4,3,-9.41823803589098,-9.35409628715458,"sGARCH","norm","ARMA(2,4)+sGARCH(4,3) norm"
"419",2,4,4,4,-9.42556284646691,-9.35714498114809,"sGARCH","norm","ARMA(2,4)+sGARCH(4,4) norm"
"420",2,4,4,5,-9.4307718399,-9.35807785799876,"sGARCH","norm","ARMA(2,4)+sGARCH(4,5) norm"
"421",2,4,5,1,-9.40858533281056,-9.34871970065659,"sGARCH","norm","ARMA(2,4)+sGARCH(5,1) norm"
"422",2,4,5,2,-9.41906768310234,-9.35492593436595,"sGARCH","norm","ARMA(2,4)+sGARCH(5,2) norm"
"423",2,4,5,3,-9.41738733682681,-9.34896947150798,"sGARCH","norm","ARMA(2,4)+sGARCH(5,3) norm"
"424",2,4,5,4,-9.42346267809472,-9.35076869619348,"sGARCH","norm","ARMA(2,4)+sGARCH(5,4) norm"
"425",2,4,5,5,-9.43040388766844,-9.35343378918477,"sGARCH","norm","ARMA(2,4)+sGARCH(5,5) norm"
"426",2,5,1,1,NA,NA,"sGARCH","norm","ARMA(2,5)+sGARCH(1,1) norm"
"427",2,5,1,2,NA,NA,"sGARCH","norm","ARMA(2,5)+sGARCH(1,2) norm"
"428",2,5,1,3,-9.42292950451737,-9.36733998894583,"sGARCH","norm","ARMA(2,5)+sGARCH(1,3) norm"
"429",2,5,1,4,-9.42791311047533,-9.36804747832136,"sGARCH","norm","ARMA(2,5)+sGARCH(1,4) norm"
"430",2,5,1,5,-9.43732409470834,-9.37318234597194,"sGARCH","norm","ARMA(2,5)+sGARCH(1,5) norm"
"431",2,5,2,1,-9.40689769468702,-9.35558429569791,"sGARCH","norm","ARMA(2,5)+sGARCH(2,1) norm"
"432",2,5,2,2,-9.43182058860153,-9.37623107302999,"sGARCH","norm","ARMA(2,5)+sGARCH(2,2) norm"
"433",2,5,2,3,-9.42114527906079,-9.36127964690682,"sGARCH","norm","ARMA(2,5)+sGARCH(2,3) norm"
"434",2,5,2,4,-9.4288953634648,-9.36475361472841,"sGARCH","norm","ARMA(2,5)+sGARCH(2,4) norm"
"435",2,5,2,5,-9.42712176669301,-9.35870390137419,"sGARCH","norm","ARMA(2,5)+sGARCH(2,5) norm"
"436",2,5,3,1,-9.40509283205005,-9.34950331647851,"sGARCH","norm","ARMA(2,5)+sGARCH(3,1) norm"
"437",2,5,3,2,-9.42107021733427,-9.3612045851803,"sGARCH","norm","ARMA(2,5)+sGARCH(3,2) norm"
"438",2,5,3,3,-9.4195424842111,-9.3554007354747,"sGARCH","norm","ARMA(2,5)+sGARCH(3,3) norm"
"439",2,5,3,4,-9.4271971688186,-9.35877930349978,"sGARCH","norm","ARMA(2,5)+sGARCH(3,4) norm"
"440",2,5,3,5,-9.43099206323565,-9.3582980813344,"sGARCH","norm","ARMA(2,5)+sGARCH(3,5) norm"
"441",2,5,4,1,-9.40342819758363,-9.34356256542966,"sGARCH","norm","ARMA(2,5)+sGARCH(4,1) norm"
"442",2,5,4,2,-9.41929788743994,-9.35515613870355,"sGARCH","norm","ARMA(2,5)+sGARCH(4,2) norm"
"443",2,5,4,3,-9.41786084391457,-9.34944297859575,"sGARCH","norm","ARMA(2,5)+sGARCH(4,3) norm"
